time_sec	flow
49.513	0.092817657
49.517	0.092111826
49.521	0.088464998
49.525	0.086700402
49.529	0.081406616
49.533	0.084347606
49.537	0.082347736
49.541	0.073642403
49.545	0.086935677
49.549	0.079171464
49.553	0.080936059
49.557	0.080465503
49.561	0.080230221
49.565	0.074112959
49.569	0.075289354
49.573	0.075759917
49.577	0.075995192
49.581	0.066819303
49.585	0.077877432
49.589	0.068701535
49.593	0.063172475
49.597	0.071054332
49.601	0.064113595
49.605	0.058819812
49.609	0.067054585
49.613	0.06246664
49.617	0.056231737
49.621	0.06493707
49.625	0.059760928
49.629	0.053055469
49.633	0.051643793
49.637	0.047055848
49.641	0.042703182
49.645	0.032233257
49.649	0.035762444
49.653	0.025880717
49.657	0.023292644
49.661	0.028468788
49.665	0.026115995
49.669	0.025057239
49.673	0.029645184
49.677	0.028821707
49.681	0.029292265
49.685	0.023175005
49.689	0.022351528
49.693	0.005529062
49.697	-0.006823098
49.701	-0.005176143
49.705	-0.022469167
49.709	-0.024233762
49.713	-0.025645437
49.717	-0.038938716
49.721	-0.04046803
49.725	-0.046467651
49.729	-0.044467777
49.733	-0.054467145
49.737	-0.051173236
49.741	-0.052467272
49.745	-0.060349125
49.749	-0.056349378
49.753	-0.056702297
49.757	-0.066819303
49.761	-0.068583898
49.765	-0.077053949
49.769	-0.079053827
49.773	-0.080818422
49.777	-0.081288978
49.781	-0.083288848
49.785	-0.085524
49.789	-0.081641898
49.793	-0.080700777
49.797	-0.091758907
49.801	-0.086347483
49.805	-0.093994059
49.809	-0.098582
49.813	-0.093523495
49.817	-0.099758394
49.821	-0.098699644
49.825	-0.104111061
49.829	-0.098464362
49.833	-0.100228958
49.837	-0.103640504
49.841	-0.09364114
49.845	-0.097287968
49.849	-0.101875909
49.853	-0.092582382
49.857	-0.102934666
49.861	-0.105758019
49.865	-0.103758141
49.869	-0.106699139
49.873	-0.114345707
49.877	-0.113875151
49.881	-0.112698756
49.885	-0.112581119
49.889	-0.113875151
49.893	-0.103522867
49.897	-0.108934291
49.901	-0.109875403
49.905	-0.102111191
49.909	-0.110228322
49.913	-0.11422807
49.917	-0.110581242
49.921	-0.120462969
49.925	-0.126580238
49.929	-0.119992413
49.933	-0.126580238
49.937	-0.129285946
49.941	-0.122933403
49.945	-0.125168562
49.949	-0.126344949
49.953	-0.121992283
49.957	-0.120345332
49.961	-0.117521979
49.965	-0.119521856
49.969	-0.115992665
49.973	-0.113992795
49.977	-0.119874775
49.981	-0.112110555
49.985	-0.11811018
49.989	-0.120345332
49.993	-0.116463222
49.997	-0.118345454
50.001	-0.126697868
50.005	-0.128344819
50.009	-0.1258744
50.013	-0.135638475
50.017	-0.129638866
50.021	-0.122227564
50.025	-0.128580108
50.029	-0.119874775
50.033	-0.118816018
50.037	-0.119286574
50.041	-0.118345454
50.045	-0.118816018
50.049	-0.117286704
50.053	-0.120698251
50.057	-0.118698373
50.061	-0.113875151
50.065	-0.125756755
50.069	-0.12011005
50.073	-0.119639494
50.077	-0.129638866
50.081	-0.123403959
50.085	-0.130932897
50.089	-0.132579848
50.093	-0.131991655
50.097	-0.130579978
50.101	-0.12987414
50.105	-0.132109299
50.109	-0.127521351
50.113	-0.131168172
50.117	-0.134344444
50.121	-0.12599203
50.125	-0.128697738
50.129	-0.131521091
50.133	-0.134462088
50.137	-0.128109545
50.141	-0.136932522
50.145	-0.133050412
50.149	-0.125756755
50.153	-0.131403461
50.157	-0.126344949
50.161	-0.122109927
50.165	-0.119404212
50.169	-0.120345332
50.173	-0.117874898
50.177	-0.116933785
50.181	-0.126344949
50.185	-0.120580614
50.189	-0.122109927
50.193	-0.129991785
50.197	-0.123874523
50.201	-0.121404089
50.205	-0.122815765
50.209	-0.118345454
50.213	-0.111639999
50.217	-0.11516919
50.221	-0.117286704
50.225	-0.115639746
50.229	-0.122345202
50.233	-0.122109927
50.237	-0.124462716
50.241	-0.116698503
50.245	-0.122580484
50.249	-0.117404342
50.253	-0.115051545
50.257	-0.117286704
50.261	-0.109993048
50.265	-0.117639624
50.269	-0.116698503
50.273	-0.12787427
50.277	-0.124345079
50.281	-0.128462464
50.285	-0.134462088
50.289	-0.125403836
50.293	-0.127521351
50.297	-0.132932767
50.301	-0.119168937
50.305	-0.122109927
50.309	-0.12493328
50.313	-0.111757636
50.317	-0.114933908
50.321	-0.110228322
50.325	-0.117521979
50.329	-0.108581372
50.333	-0.122580484
50.337	-0.121992283
50.341	-0.118580736
50.345	-0.127638981
50.349	-0.125521481
50.353	-0.116580866
50.357	-0.120815888
50.361	-0.118933655
50.365	-0.1054051
50.369	-0.109875403
50.373	-0.11422807
50.377	-0.107640252
50.381	-0.119404212
50.385	-0.117404342
50.389	-0.121521726
50.393	-0.119051293
50.397	-0.125168562
50.401	-0.121992283
50.405	-0.112698756
50.409	-0.115286827
50.413	-0.1122282
50.417	-0.109875403
50.421	-0.114816271
50.425	-0.119051293
50.429	-0.114463352
50.433	-0.117521979
50.437	-0.122933403
50.441	-0.112463474
50.445	-0.117521979
50.449	-0.11422807
50.453	-0.109757766
50.457	-0.109051928
50.461	-0.112345837
50.465	-0.108110808
50.469	-0.110463604
50.473	-0.114698626
50.477	-0.123286322
50.481	-0.113169312
50.485	-0.122815765
50.489	-0.117992535
50.493	-0.113051675
50.497	-0.117051423
50.501	-0.114463352
50.505	-0.111992918
50.509	-0.113992795
50.513	-0.113169312
50.517	-0.114933908
50.521	-0.108110808
50.525	-0.112581119
50.529	-0.113757513
50.533	-0.10834609
50.537	-0.115286827
50.541	-0.115286827
50.545	-0.111875281
50.549	-0.112345837
50.553	-0.118816018
50.557	-0.115992665
50.561	-0.113286957
50.565	-0.120815888
50.569	-0.108934291
50.573	-0.109875403
50.577	-0.114110433
50.581	-0.110581242
50.585	-0.109640129
50.589	-0.116227947
50.593	-0.116580866
50.597	-0.116227947
50.601	-0.121404089
50.605	-0.123874523
50.609	-0.11811018
50.613	-0.123756878
50.617	-0.120698251
50.621	-0.116110303
50.625	-0.117639624
50.629	-0.114933908
50.633	-0.114345707
50.637	-0.113404594
50.641	-0.116933785
50.645	-0.116463222
50.649	-0.11422807
50.653	-0.119639494
50.657	-0.119051293
50.661	-0.111404717
50.665	-0.117051423
50.669	-0.111757636
50.673	-0.107993171
50.677	-0.113522232
50.681	-0.110581242
50.685	-0.109640129
50.689	-0.108934291
50.693	-0.113169312
50.697	-0.106699139
50.701	-0.110463604
50.705	-0.114463352
50.709	-0.111522362
50.713	-0.108934291
50.717	-0.115522109
50.721	-0.110228322
50.725	-0.106581494
50.729	-0.107287332
50.733	-0.104581624
50.737	-0.103169948
50.741	-0.104228705
50.745	-0.107757889
50.749	-0.10446398
50.753	-0.111757636
50.757	-0.115404464
50.761	-0.109522484
50.765	-0.115522109
50.769	-0.112581119
50.773	-0.114933908
50.777	-0.107640252
50.781	-0.108699009
50.785	-0.108228453
50.789	-0.101758271
50.793	-0.105875656
50.797	-0.10634622
50.801	-0.105169818
50.805	-0.106228575
50.809	-0.108463727
50.813	-0.103405222
50.817	-0.1054051
50.821	-0.105287462
50.825	-0.100228958
50.829	-0.100934796
50.833	-0.097758524
50.837	-0.106581494
50.841	-0.097052686
50.845	-0.103640504
50.849	-0.103993423
50.853	-0.095523372
50.857	-0.100817151
50.861	-0.100934796
50.865	-0.098111443
50.869	-0.098464362
50.873	-0.105640382
50.877	-0.094346978
50.881	-0.103758141
50.885	-0.107993171
50.889	-0.104816899
50.893	-0.107875533
50.897	-0.114110433
50.901	-0.103640504
50.905	-0.105875656
50.909	-0.104581624
50.913	-0.106228575
50.917	-0.096699767
50.921	-0.101052433
50.925	-0.099993676
50.929	-0.093758777
50.933	-0.102111191
50.937	-0.098464362
50.941	-0.098464362
50.945	-0.095523372
50.949	-0.096817404
50.953	-0.090464868
50.957	-0.092700019
50.961	-0.089876667
50.965	-0.096111566
50.969	-0.084347606
50.973	-0.09364114
50.977	-0.092582382
50.981	-0.092700019
50.985	-0.101758271
50.989	-0.102228828
50.993	-0.099993676
50.997	-0.103758141
51.001	-0.100581877
51.005	-0.098582
51.009	-0.094699897
51.013	-0.09658213
51.017	-0.090935424
51.021	-0.091994181
51.025	-0.093523495
51.029	-0.091876544
51.033	-0.088229716
51.037	-0.093170576
51.041	-0.089288473
51.045	-0.083288848
51.049	-0.090464868
51.053	-0.09034723
51.057	-0.090464868
51.061	-0.091876544
51.065	-0.097405605
51.069	-0.08940611
51.073	-0.095993929
51.077	-0.095876291
51.081	-0.09034723
51.085	-0.091170706
51.089	-0.091758907
51.093	-0.087994434
51.097	-0.08775916
51.101	-0.087288596
51.105	-0.089759029
51.109	-0.08446525
51.113	-0.089170828
51.117	-0.089170828
51.121	-0.084935807
51.125	-0.089288473
51.129	-0.086700402
51.133	-0.083641768
51.137	-0.08740624
51.141	-0.082700655
51.145	-0.08740624
51.149	-0.083171211
51.153	-0.08740624
51.157	-0.09328822
51.161	-0.08352413
51.165	-0.094464615
51.169	-0.088347353
51.173	-0.085524
51.177	-0.088817909
51.181	-0.087523878
51.185	-0.075759917
51.189	-0.078465626
51.193	-0.078583263
51.197	-0.06787806
51.201	-0.075289354
51.205	-0.075524636
51.209	-0.067525141
51.213	-0.074465878
51.217	-0.075406998
51.221	-0.075524636
51.225	-0.074112959
51.229	-0.079759665
51.233	-0.078112707
51.237	-0.080347858
51.241	-0.087288596
51.245	-0.08646512
51.249	-0.086229838
51.253	-0.07964202
51.257	-0.082230091
51.261	-0.074465878
51.265	-0.074348241
51.269	-0.07764215
51.273	-0.075289354
51.277	-0.072936565
51.281	-0.083641768
51.285	-0.076818675
51.289	-0.080112584
51.293	-0.083053574
51.297	-0.081877172
51.301	-0.080347858
51.305	-0.078583263
51.309	-0.071407251
51.313	-0.066113465
51.317	-0.058466893
51.321	-0.06493707
51.325	-0.055996459
51.329	-0.057055216
51.333	-0.066936947
51.337	-0.064113595
51.341	-0.068230979
51.345	-0.079171464
51.349	-0.070113212
51.353	-0.075642273
51.357	-0.073054202
51.361	-0.068583898
51.365	-0.066348746
51.369	-0.063878313
51.373	-0.067525141
51.377	-0.058937449
51.381	-0.066936947
51.385	-0.070583776
51.389	-0.071054332
51.393	-0.07470116
51.397	-0.081053697
51.401	-0.070348494
51.405	-0.07964202
51.409	-0.074112959
51.413	-0.082465373
51.417	-0.069289736
51.421	-0.080465503
51.425	-0.070701413
51.429	-0.067172222
51.433	-0.076818675
51.437	-0.070348494
51.441	-0.069407374
51.445	-0.06787806
51.449	-0.069995575
51.453	-0.064584151
51.457	-0.071289606
51.461	-0.078465626
51.465	-0.069877937
51.469	-0.069289736
51.473	-0.072936565
51.477	-0.059996206
51.481	-0.065525271
51.485	-0.056349378
51.489	-0.055172984
51.493	-0.045291252
51.497	-0.047644045
51.501	-0.050820317
51.505	-0.046114732
51.509	-0.043997217
51.513	-0.057172853
51.517	-0.041173868
51.521	-0.051761433
51.525	-0.058113974
51.529	-0.047644045
51.533	-0.0561141
51.537	-0.060349125
51.541	-0.057290494
51.545	-0.058349252
51.549	-0.057525773
51.553	-0.062231358
51.557	-0.05317311
51.561	-0.060349125
51.565	-0.058113974
51.569	-0.052820191
51.573	-0.054114226
51.577	-0.052467272
51.581	-0.051879071
51.585	-0.050114479
51.589	-0.059760928
51.593	-0.048702803
51.597	-0.058466893
51.601	-0.055290621
51.605	-0.056349378
51.609	-0.054231863
51.613	-0.060349125
51.617	-0.060349125
51.621	-0.056584656
51.625	-0.06152552
51.629	-0.0629372
51.633	-0.054937702
51.637	-0.062348999
51.641	-0.06587819
51.645	-0.05564354
51.649	-0.057408135
51.653	-0.059525646
51.657	-0.051643793
51.661	-0.053878944
51.665	-0.054114226
51.669	-0.049643919
51.673	-0.043644298
51.677	-0.043173742
51.681	-0.039291631
51.685	-0.038115237
51.689	-0.036585923
51.693	-0.046114732
51.697	-0.032350894
51.701	-0.041997343
51.705	-0.039409272
51.709	-0.034468409
51.713	-0.03376257
51.717	-0.035644803
51.721	-0.016469548
51.725	-0.01541079
51.729	-0.014234394
51.733	-0.004587945
51.737	-0.00317627
51.741	-0.002117513
51.745	0.001646955
51.749	0.008352413
51.753	0.00611726
51.757	0.007528936
51.761	0.017998861
51.765	0.014822592
51.769	0.019645816
51.773	0.022704447
51.777	0.027998229
51.781	0.028115869
51.785	0.047408767
51.789	0.047291126
51.793	0.046938207
51.797	0.054467145
51.801	0.055525899
51.805	0.051996712
51.809	0.054349504
51.813	0.057761054
51.817	0.049408641
51.821	0.055761181
51.825	0.057525773
51.829	0.058466893
51.833	0.05564354
51.837	0.058819812
51.841	0.052820191
51.845	0.052114353
51.849	0.053996585
51.853	0.054467145
51.857	0.054114226
51.861	0.064348869
51.865	0.063878313
51.869	0.065525271
51.873	0.067289859
51.877	0.073407121
51.881	0.072701283
51.885	0.07470116
51.889	0.079759665
51.893	0.078700908
51.897	0.077406868
51.901	0.080230221
51.905	0.081288978
51.909	0.07670103
51.913	0.079406746
51.917	0.084112331
51.921	0.07470116
51.925	0.080818422
51.929	0.084582888
51.933	0.073407121
51.937	0.083641768
51.941	0.080230221
51.945	0.080112584
51.949	0.082230091
51.953	0.086347483
51.957	0.087641515
51.961	0.091053069
51.965	0.094229333
51.969	0.098582
51.973	0.094699897
51.977	0.10152299
51.981	0.102581747
51.985	0.09822908
51.989	0.099876039
51.993	0.101052433
51.997	0.086229838
52.001	0.09528809
52.005	0.088464998
52.009	0.082112454
52.013	0.084229968
52.017	0.084818169
52.021	0.081171341
52.025	0.088582635
52.029	0.093052939
52.033	0.098699644
52.037	0.09658213
52.041	0.106816776
52.045	0.105287462
52.049	0.100111313
52.053	0.101640634
52.057	0.100228958
52.061	0.092700019
52.065	0.096817404
52.069	0.093758777
52.073	0.096699767
52.077	0.09328822
52.081	0.097876161
52.085	0.100346595
52.089	0.094817534
52.093	0.100346595
52.097	0.099993676
52.101	0.093170576
52.105	0.100581877
52.109	0.103993423
52.113	0.087288596
52.117	0.103052311
52.121	0.099993676
52.125	0.090935424
52.129	0.100699514
52.133	0.096935049
52.137	0.099287838
52.141	0.101993553
52.145	0.103169948
52.149	0.10446398
52.153	0.101640634
52.157	0.101993553
52.161	0.102346472
52.165	0.09622921
52.169	0.102817029
52.173	0.102228828
52.177	0.096111566
52.181	0.104934543
52.185	0.097405605
52.189	0.093758777
52.193	0.09528809
52.197	0.097287968
52.201	0.094935171
52.205	0.100817151
52.209	0.108228453
52.213	0.106699139
52.217	0.103287585
52.221	0.111875281
52.225	0.100934796
52.229	0.097993806
52.233	0.09622921
52.237	0.092582382
52.241	0.089523748
52.245	0.093758777
52.249	0.096699767
52.253	0.09622921
52.257	0.100581877
52.261	0.104816899
52.265	0.105758019
52.269	0.108110808
52.273	0.111639999
52.277	0.104699261
52.281	0.104934543
52.285	0.107757889
52.289	0.10152299
52.293	0.099287838
52.297	0.102581747
52.301	0.103993423
52.305	0.09658213
52.309	0.103169948
52.313	0.105875656
52.317	0.101993553
52.321	0.10740497
52.325	0.113757513
52.329	0.108816646
52.333	0.114345707
52.337	0.11811018
52.341	0.110816523
52.345	0.110934161
52.349	0.107640252
52.353	0.107287332
52.357	0.095170453
52.361	0.107052051
52.365	0.103405222
52.369	0.104699261
52.373	0.111992918
52.377	0.111169443
52.381	0.116933785
52.385	0.108816646
52.389	0.121992283
52.393	0.114345707
52.397	0.113286957
52.401	0.119639494
52.405	0.115051545
52.409	0.112110555
52.413	0.118345454
52.417	0.114580989
52.421	0.110345967
52.425	0.116463222
52.429	0.11422807
52.433	0.109993048
52.437	0.117051423
52.441	0.115875028
52.445	0.112816393
52.449	0.115992665
52.453	0.119992413
52.457	0.108816646
52.461	0.115051545
52.465	0.110345967
52.469	0.111639999
52.473	0.103287585
52.477	0.114580989
52.481	0.112698756
52.485	0.111169443
52.489	0.116227947
52.493	0.120698251
52.497	0.109993048
52.501	0.122462846
52.505	0.119168937
52.509	0.120815888
52.513	0.119168937
52.517	0.122580484
52.521	0.116227947
52.525	0.115286827
52.529	0.120933533
52.533	0.115875028
52.537	0.11516919
52.541	0.122462846
52.545	0.121639363
52.549	0.117757261
52.553	0.123639241
52.557	0.121874645
52.561	0.116110303
52.565	0.119992413
52.569	0.114933908
52.573	0.117286704
52.577	0.109875403
52.581	0.12399216
52.585	0.115757383
52.589	0.119168937
52.593	0.126815513
52.597	0.119874775
52.601	0.121168807
52.605	0.124580361
52.609	0.123403959
52.613	0.113639876
52.617	0.122815765
52.621	0.118227817
52.625	0.110110685
52.629	0.121286452
52.633	0.114816271
52.637	0.116698503
52.641	0.118463099
52.645	0.121639363
52.649	0.121757008
52.653	0.115286827
52.657	0.127050787
52.661	0.119757131
52.665	0.119286574
52.669	0.121874645
52.673	0.117639624
52.677	0.114933908
52.681	0.113992795
52.685	0.117051423
52.689	0.110816523
52.693	0.113404594
52.697	0.116110303
52.701	0.106699139
52.705	0.117404342
52.709	0.110816523
52.713	0.116933785
52.717	0.114463352
52.721	0.123521604
52.725	0.116463222
52.729	0.118463099
52.733	0.123639241
52.737	0.117874898
52.741	0.117286704
52.745	0.120227695
52.749	0.117992535
52.753	0.111875281
52.757	0.10928721
52.761	0.112345837
52.765	0.108581372
52.769	0.105758019
52.773	0.1122282
52.777	0.105993301
52.781	0.106228575
52.785	0.108816646
52.789	0.110345967
52.793	0.108934291
52.797	0.113404594
52.801	0.113169312
52.805	0.104581624
52.809	0.119404212
52.813	0.100699514
52.817	0.104111061
52.821	0.102346472
52.825	0.102228828
52.829	0.097052686
52.833	0.099876039
52.837	0.103993423
52.841	0.106228575
52.845	0.101405352
52.849	0.109875403
52.853	0.101993553
52.857	0.101405352
52.861	0.098464362
52.865	0.100817151
52.869	0.097052686
52.873	0.108816646
52.877	0.102581747
52.881	0.099052563
52.885	0.112110555
52.889	0.111757636
52.893	0.108581372
52.897	0.10152299
52.901	0.109875403
52.905	0.108110808
52.909	0.115757383
52.913	0.11516919
52.917	0.107522614
52.921	0.097170323
52.925	0.111875281
52.929	0.107640252
52.933	0.112345837
52.937	0.108110808
52.941	0.110581242
52.945	0.103287585
52.949	0.110581242
52.953	0.104816899
52.957	0.09364114
52.961	0.103169948
52.965	0.114345707
52.969	0.114110433
52.973	0.112816393
52.977	0.114933908
52.981	0.1054051
52.985	0.102228828
52.989	0.094346978
52.993	0.097758524
52.997	0.10117007
53.001	0.117404342
53.005	0.117404342
53.009	0.117051423
53.013	0.119051293
53.017	0.102817029
53.021	0.099405482
53.025	0.100464232
53.029	0.109993048
53.033	0.100699514
53.037	0.099876039
53.041	0.100934796
53.045	0.099758394
53.049	0.089288473
53.053	0.091523625
53.057	0.098699644
53.061	0.108228453
53.065	0.114463352
53.069	0.11811018
53.073	0.106816776
53.077	0.108463727
53.081	0.107993171
53.085	0.087641515
53.089	0.090582505
53.093	0.096935049
53.097	0.099993676
53.101	0.110934161
53.105	0.116463222
53.109	0.118816018
53.113	0.11422807
53.117	0.113522232
53.121	0.111757636
53.125	0.08940611
53.129	0.109169565
53.133	0.102934666
53.137	0.098817281
53.141	0.105052181
53.145	0.10246411
53.149	0.093052939
53.153	0.10446398
53.157	0.093052939
53.161	0.099405482
53.165	0.095993929
53.169	0.097876161
53.173	0.097876161
53.177	0.086935677
53.181	0.099405482
53.185	0.091994181
53.189	0.09328822
53.193	0.092935301
53.197	0.095405735
53.201	0.082465373
53.205	0.095523372
53.209	0.088112079
53.213	0.090111949
53.217	0.086112201
53.221	0.091641262
53.225	0.086700402
53.229	0.087523878
53.233	0.091758907
53.237	0.087053321
53.241	0.08352413
53.245	0.088229716
53.249	0.083406493
53.253	0.078700908
53.257	0.084935807
53.261	0.082230091
53.265	0.072466008
53.269	0.081759535
53.273	0.075406998
53.277	0.072701283
53.281	0.070701413
53.285	0.077406868
53.289	0.070583776
53.293	0.074348241
53.297	0.079524383
53.301	0.079053827
53.305	0.079994939
53.309	0.084818169
53.313	0.078700908
53.317	0.084229968
53.321	0.076936312
53.325	0.082935929
53.329	0.072466008
53.333	0.073407121
53.337	0.077877432
53.341	0.064231232
53.345	0.069525018
53.349	0.073171847
53.353	0.063054837
53.357	0.066348746
53.361	0.070348494
53.365	0.061643161
53.369	0.060819682
53.373	0.059643287
53.377	0.054702424
53.381	0.053055469
53.385	0.05317311
53.389	0.056349378
53.393	0.054820064
53.397	0.058349252
53.401	0.055761181
53.405	0.05317311
53.409	0.049291
53.413	0.04976156
53.417	0.047055848
53.421	0.041526787
53.425	0.043761939
53.429	0.039291631
53.433	0.038468156
53.437	0.041056227
53.441	0.038703434
53.445	0.030115742
53.449	0.02823351
53.453	0.02823351
53.457	0.019763457
53.461	0.023057366
53.465	0.024586681
53.469	0.019292898
53.473	0.015057871
53.477	0.023410285
53.481	0.013999115
53.485	0.014940232
53.489	0.012940358
53.493	0.00317627
53.497	-0.006470179
53.501	-0.008822972
53.505	-0.015175511
53.509	-0.030233383
53.513	-0.026939472
53.517	-0.035997722
53.521	-0.042703182
53.525	-0.038232878
53.529	-0.044467777
53.533	-0.048467524
53.537	-0.049996838
53.541	-0.052820191
53.545	-0.054114226
53.549	-0.06152552
53.553	-0.048702803
53.557	-0.06152552
53.561	-0.0629372
53.565	-0.057643414
53.569	-0.069995575
53.573	-0.07081905
53.577	-0.074230604
53.581	-0.07470116
53.585	-0.079759665
53.589	-0.078700908
53.593	-0.074583516
53.597	-0.079171464
53.601	-0.071642525
53.605	-0.071642525
53.609	-0.072113089
53.613	-0.071642525
53.617	-0.072113089
53.621	-0.067172222
53.625	-0.077171594
53.629	-0.073054202
53.633	-0.076465756
53.637	-0.089053191
53.641	-0.080818422
53.645	-0.085641645
53.649	-0.084582888
53.653	-0.081994817
53.657	-0.078230344
53.661	-0.072466008
53.665	-0.072348364
53.669	-0.063172475
53.673	-0.068348616
53.677	-0.069289736
53.681	-0.059996206
53.685	-0.071289606
53.689	-0.064584151
53.693	-0.066466384
53.697	-0.063525394
53.701	-0.065525271
53.705	-0.058349252
53.709	-0.057878692
53.713	-0.058819812
53.717	-0.054820064
53.721	-0.054584783
53.725	-0.059290368
53.729	-0.053408388
53.733	-0.055878818
53.737	-0.056584656
53.741	-0.053408388
53.745	-0.051290873
53.749	-0.048702803
53.753	-0.051879071
53.757	-0.046114732
53.761	-0.045408893
53.765	-0.054467145
53.769	-0.047879327
53.773	-0.047173489
53.777	-0.05564354
53.781	-0.048467524
53.785	-0.048702803
53.789	-0.053878944
53.793	-0.055290621
53.797	-0.051879071
53.801	-0.06246664
53.805	-0.062348999
53.809	-0.056349378
53.813	-0.069877937
53.817	-0.061290242
53.821	-0.059172727
53.825	-0.057996333
53.829	-0.053055469
53.833	-0.04682057
53.837	-0.043644298
53.841	-0.045173615
53.845	-0.038468156
53.849	-0.038468156
53.853	-0.049055722
53.857	-0.045291252
53.861	-0.050232116
53.865	-0.055172984
53.869	-0.054231863
53.873	-0.052584909
53.877	-0.050232116
53.881	-0.055055343
53.885	-0.047408767
53.889	-0.047996964
53.893	-0.055055343
53.897	-0.048938081
53.901	-0.051526155
53.905	-0.063054837
53.909	-0.074936435
53.913	-0.094935171
53.917	-0.117404342
53.921	-0.121757008
53.925	-0.119521856
53.929	-0.118933655
53.933	-0.118933655
53.937	-0.113992795
53.941	-0.118816018
53.945	-0.128697738
53.949	-0.126344949
53.953	-0.124345079
53.957	-0.134932637
53.961	-0.122580484
53.965	-0.122109927
53.969	-0.125168562
53.973	-0.111051798
53.977	-0.109757766
53.981	-0.113992795
53.985	-0.106699139
53.989	-0.112581119
53.993	-0.118580736
53.997	-0.118463099
54.001	-0.120580614
54.005	-0.123168685
54.009	-0.122580484
54.013	-0.121286452
54.017	-0.121286452
54.021	-0.121757008
54.025	-0.118580736
54.029	-0.109169565
54.033	-0.117521979
54.037	-0.10446398
54.041	-0.107875533
54.045	-0.111757636
54.049	-0.109875403
54.053	-0.110698879
54.057	-0.119874775
54.061	-0.119874775
54.065	-0.117757261
54.069	-0.124697998
54.073	-0.117874898
54.077	-0.120345332
54.081	-0.121286452
54.085	-0.12305104
54.089	-0.123286322
54.093	-0.116345584
54.097	-0.130227059
54.101	-0.119874775
54.105	-0.119051293
54.109	-0.123521604
54.113	-0.120345332
54.117	-0.114698626
54.121	-0.119286574
54.125	-0.118345454
54.129	-0.113757513
54.133	-0.114580989
54.137	-0.118345454
54.141	-0.112463474
54.145	-0.116345584
54.149	-0.117992535
54.153	-0.118698373
54.157	-0.117286704
54.161	-0.12305104
54.165	-0.120345332
54.169	-0.117992535
54.173	-0.122109927
54.177	-0.128462464
54.181	-0.122227564
54.185	-0.135520846
54.189	-0.121286452
54.193	-0.109522484
54.197	-0.090229586
54.201	-0.074818797
54.205	-0.061760802
54.209	-0.064584151
54.213	-0.073289484
54.217	-0.092111826
54.221	-0.091876544
54.225	-0.102699392
54.229	-0.103993423
54.233	-0.095523372
54.237	-0.105169818
54.241	-0.113875151
54.245	-0.109993048
54.249	-0.12987414
54.253	-0.127050787
54.257	-0.119992413
54.261	-0.118933655
54.265	-0.111992918
54.269	-0.09622921
54.273	-0.093523495
54.277	-0.091405988
54.281	-0.076818675
54.285	-0.076583393
54.289	-0.073054202
54.293	-0.072936565
54.297	-0.067289859
54.301	-0.073171847
54.305	-0.074348241
54.309	-0.068230979
54.313	-0.083053574
54.317	-0.08058314
54.321	-0.075995192
54.325	-0.093523495
54.329	-0.089170828
54.333	-0.088582635
54.337	-0.091641262
54.341	-0.097523242
54.345	-0.085641645
54.349	-0.085524
54.353	-0.082935929
54.357	-0.076465756
54.361	-0.068936817
54.365	-0.07176017
54.369	-0.069642656
54.373	-0.065642908
54.377	-0.069054455
54.381	-0.08058314
54.385	-0.072583646
54.389	-0.08058314
54.393	-0.085524
54.397	-0.079877302
54.401	-0.083406493
54.405	-0.086700402
54.409	-0.077171594
54.413	-0.082230091
54.417	-0.079053827
54.421	-0.077289231
54.425	-0.071054332
54.429	-0.072818927
54.433	-0.080230221
54.437	-0.071642525
54.441	-0.084582888
54.445	-0.084582888
54.449	-0.082347736
54.453	-0.088582635
54.457	-0.085171081
54.461	-0.084582888
54.465	-0.081994817
54.469	-0.084229968
54.473	-0.081406616
54.477	-0.076465756
54.481	-0.080700777
54.485	-0.076583393
54.489	-0.073642403
54.493	-0.08258301
54.497	-0.078936182
54.501	-0.076112837
54.505	-0.078583263
54.509	-0.083877049
54.513	-0.072936565
54.517	-0.085053444
54.521	-0.079877302
54.525	-0.080818422
54.529	-0.079171464
54.533	-0.083759412
54.537	-0.080230221
54.541	-0.079289101
54.545	-0.084935807
54.549	-0.081759535
54.553	-0.080818422
54.557	-0.088464998
54.561	-0.078347988
54.565	-0.081641898
54.569	-0.076348111
54.573	-0.078818545
54.577	-0.071995445
54.581	-0.071289606
54.585	-0.079406746
54.589	-0.075054079
54.593	-0.077171594
54.597	-0.088229716
54.601	-0.082935929
54.605	-0.081759535
54.609	-0.095405735
54.613	-0.082935929
54.617	-0.089170828
54.621	-0.089994311
54.625	-0.085524
54.629	-0.08646512
54.633	-0.083641768
54.637	-0.085288726
54.641	-0.080465503
54.645	-0.079994939
54.649	-0.085171081
54.653	-0.075759917
54.657	-0.078818545
54.661	-0.081641898
54.665	-0.074583516
54.669	-0.078112707
54.673	-0.087523878
54.677	-0.077171594
54.681	-0.085288726
54.685	-0.08740624
54.689	-0.083994687
54.693	-0.088229716
54.697	-0.085641645
54.701	-0.083759412
54.705	-0.088347353
54.709	-0.080230221
54.713	-0.088347353
54.717	-0.079171464
54.721	-0.081759535
54.725	-0.08352413
54.729	-0.074818797
54.733	-0.083406493
54.737	-0.081053697
54.741	-0.082700655
54.745	-0.085994564
54.749	-0.088700272
54.753	-0.085641645
54.757	-0.08352413
54.761	-0.082935929
54.765	-0.08352413
54.769	-0.076230474
54.773	-0.076465756
