time_sec	pmask_cmH20
45.8892	-2.594870567
45.8932	-2.603426933
45.8972	-2.595837831
45.9012	-2.58251977
45.9052	-2.588918447
45.9092	-2.587132692
45.9132	-2.569796801
45.9172	-2.573889017
45.9212	-2.574856281
45.9252	-2.56131506
45.9292	-2.561463833
45.9332	-2.568160057
45.9372	-2.559529305
45.9412	-2.562282324
45.9452	-2.577609301
45.9492	-2.576642036
45.9532	-2.574558735
45.9572	-2.588844061
45.9612	-2.587207079
45.9652	-2.582817316
45.9692	-2.597102642
45.9732	-2.601938963
45.9772	-2.592192173
45.9812	-2.598665237
45.9852	-2.604914904
45.9892	-2.593456984
45.9932	-2.596433163
45.9972	-2.609751225
46.0012	-2.603055
46.0052	-2.605584621
46.0092	-2.618828297
46.0132	-2.615926504
46.0172	-2.611983299
46.0212	-2.625971079
46.0252	-2.618456364
46.0292	-2.603129387
46.0332	-2.605584621
46.0372	-2.601864576
46.0412	-2.589439154
46.0452	-2.592861652
46.0492	-2.593010426
46.0532	-2.574781895
46.0572	-2.575005054
46.0612	-2.580808401
46.0652	-2.57277298
46.0692	-2.57232666
46.0732	-2.585049391
46.0772	-2.57827878
46.0812	-2.570689678
46.0852	-2.578874111
46.0892	-2.573144913
46.0932	-2.562282085
46.0972	-2.56875515
46.1012	-2.569424868
46.1052	-2.556404352
46.1092	-2.567564726
46.1132	-2.578353167
46.1172	-2.57277298
46.1212	-2.576344252
46.1252	-2.586463213
46.1292	-2.579022884
46.1332	-2.580138922
46.1372	-2.596507549
46.1412	-2.591522455
46.1452	-2.585719109
46.1492	-2.59903717
46.1532	-2.60179019
46.1572	-2.596581936
46.1612	-2.611462593
46.1652	-2.615852356
46.1692	-2.607370377
46.1732	-2.612429619
46.1772	-2.613843441
46.1812	-2.600227594
46.1852	-2.602087736
46.1892	-2.609155893
46.1932	-2.596581936
46.1972	-2.591745615
46.2012	-2.598218679
46.2052	-2.590555191
46.2092	-2.583412647
46.2132	-2.593605757
46.2172	-2.590406418
46.2212	-2.579766989
46.2252	-2.589662552
46.2292	-2.593159437
46.2332	-2.579171658
46.2372	-2.579394817
46.2412	-2.579171658
46.2452	-2.559231758
46.2492	-2.559231758
46.2532	-2.566299915
46.2572	-2.559975624
46.2612	-2.565630436
46.2652	-2.578874111
46.2692	-2.573219538
46.2732	-2.566746473
46.2772	-2.57850194
46.2812	-2.577534914
46.2852	-2.575153828
46.2892	-2.593159437
46.2932	-2.598144293
46.2972	-2.590555191
46.3012	-2.601343632
46.3052	-2.610272169
46.3092	-2.600971699
46.3132	-2.605659008
46.3172	-2.611164808
46.3212	-2.599334717
46.3252	-2.595391512
46.3292	-2.605510235
46.3332	-2.590108871
46.3372	-2.578353167
46.3412	-2.58229661
46.3452	-2.576642036
46.3492	-2.567788124
46.3532	-2.575302601
46.3572	-2.576642036
46.3612	-2.565183878
46.3652	-2.574633121
46.3692	-2.579394817
46.3732	-2.563472748
46.3772	-2.563323736
46.3812	-2.569499254
46.3852	-2.559231758
46.3892	-2.558413267
46.3932	-2.570466518
46.3972	-2.563621521
46.4012	-2.560422182
46.4052	-2.574633121
46.4092	-2.575897932
46.4132	-2.572475433
46.4172	-2.589811325
46.4212	-2.596507549
46.4252	-2.591076136
46.4292	-2.601418018
46.4332	-2.60751915
46.4372	-2.597846746
46.4412	-2.600227594
46.4452	-2.606031179
46.4492	-2.589141607
46.4532	-2.584156752
46.4572	-2.592638493
46.4612	-2.5865376
46.4652	-2.584528685
46.4692	-2.596953869
46.4732	-2.595540285
46.4772	-2.589811325
46.4812	-2.600822926
46.4852	-2.603799105
46.4892	-2.591448069
46.4932	-2.595763445
46.4972	-2.600897312
46.5012	-2.591745853
46.5052	-2.597400427
46.5092	-2.607147217
46.5132	-2.597474813
46.5172	-2.595540285
46.5212	-2.605659008
46.5252	-2.600004435
46.5292	-2.595986605
46.5332	-2.611908913
46.5372	-2.60900712
46.5412	-2.603055
46.5452	-2.614438534
46.5492	-2.610123158
46.5532	-2.59353137
46.5572	-2.596805096
46.5612	-2.598069906
46.5652	-2.585793495
46.5692	-2.590332031
46.5732	-2.603947878
46.5772	-2.600004435
46.5812	-2.602980614
46.5852	-2.618233204
46.5892	-2.613992214
46.5932	-2.609676838
46.5972	-2.618233204
46.6012	-2.614661694
46.6052	-2.608412027
46.6092	-2.623739004
46.6132	-2.632071972
46.6172	-2.624780655
46.6212	-2.637428999
46.6252	-2.643604517
46.6292	-2.634080887
46.6332	-2.641223669
46.6372	-2.65350008
46.6412	-2.644050837
46.6452	-2.641446829
46.6492	-2.65350008
46.6532	-2.645166874
46.6572	-2.640553951
46.6612	-2.646357536
46.6652	-2.638545036
46.6692	-2.625673532
46.6732	-2.632369757
46.6772	-2.630212069
46.6812	-2.616744995
46.6852	-2.62277174
46.6892	-2.624036551
46.6932	-2.60878396
46.6972	-2.605361462
46.7012	-2.606254339
46.7052	-2.589141607
46.7092	-2.585495949
46.7132	-2.593828917
46.7172	-2.582742929
46.7212	-2.578576326
46.7252	-2.592192173
46.7292	-2.593605757
46.7332	-2.588174343
46.7372	-2.599930048
46.7412	-2.598739624
46.7452	-2.590034485
46.7492	-2.599781275
46.7532	-2.605659008
46.7572	-2.597028255
46.7612	-2.603798866
46.7652	-2.612280846
46.7692	-2.603203773
46.7732	-2.603203773
46.7772	-2.617563486
46.7812	-2.610941648
46.7852	-2.609081507
46.7892	-2.622697353
46.7932	-2.621878862
46.7972	-2.616819382
46.8012	-2.631551266
46.8052	-2.631923199
46.8092	-2.617191553
46.8132	-2.621060371
46.8172	-2.62448287
46.8212	-2.611760139
46.8252	-2.617191553
46.8292	-2.62321806
46.8332	-2.61280179
46.8372	-2.610123158
46.8412	-2.621209145
46.8452	-2.613620043
46.8492	-2.613917828
46.8532	-2.625747919
46.8572	-2.621581316
46.8612	-2.608188629
46.8652	-2.619572401
46.8692	-2.620911598
46.8732	-2.612206459
46.8772	-2.61830759
46.8812	-2.620911598
46.8852	-2.611090422
46.8892	-2.616224289
46.8932	-2.631104946
46.8972	-2.622325182
46.9012	-2.622920513
46.9052	-2.633337021
46.9092	-2.625598907
46.9132	-2.625078201
46.9172	-2.636015415
46.9212	-2.632146597
46.9252	-2.619572401
46.9292	-2.627384663
46.9332	-2.626045465
46.9372	-2.617861032
46.9412	-2.629839897
46.9452	-2.634527445
46.9492	-2.621655703
46.9532	-2.625971079
46.9572	-2.632816076
46.9612	-2.623813391
46.9652	-2.622622967
46.9692	-2.633708954
46.9732	-2.624110937
46.9772	-2.618084431
46.9812	-2.631848812
46.9852	-2.630955935
46.9892	-2.629096031
46.9932	-2.638842821
46.9972	-2.640405178
47.0012	-2.626715183
47.0052	-2.63653636
47.0092	-2.63973546
47.0132	-2.628798246
47.0172	-2.629691124
47.0212	-2.631476879
47.0252	-2.614438534
47.0292	-2.61347127
47.0332	-2.621655703
47.0372	-2.61302495
47.0412	-2.608039856
47.0452	-2.616819382
47.0492	-2.613322496
47.0532	-2.601269245
47.0572	-2.613843441
47.0612	-2.61347127
47.0652	-2.603426933
47.0692	-2.60751915
47.0732	-2.607593536
47.0772	-2.600525141
47.0812	-2.604171038
47.0852	-2.619646788
47.0892	-2.610346317
47.0932	-2.614438534
47.0972	-2.625152588
47.1012	-2.620093107
47.1052	-2.621730089
47.1092	-2.639809847
47.1132	-2.637726784
47.1172	-2.633560181
47.1212	-2.643604517
47.1252	-2.64397645
47.1292	-2.633932114
47.1332	-2.639214754
47.1372	-2.642711639
47.1412	-2.628203154
47.1452	-2.629021645
47.1492	-2.634527445
47.1532	-2.622102022
47.1572	-2.620093107
47.1612	-2.623366833
47.1652	-2.611164808
47.1692	-2.600748539
47.1732	-2.611908913
47.1772	-2.607891083
47.1812	-2.605584621
47.1852	-2.620167494
47.1892	-2.623962164
47.1932	-2.615480185
47.1972	-2.626938343
47.2012	-2.634601831
47.2052	-2.628203154
47.2092	-2.635345697
47.2132	-2.646357536
47.2172	-2.63780117
47.2212	-2.638694048
47.2252	-2.652755976
47.2292	-2.647175789
47.2332	-2.642339706
47.2372	-2.651565552
47.2412	-2.64628315
47.2452	-2.641446829
47.2492	-2.657666683
47.2532	-2.6617589
47.2572	-2.65178895
47.2612	-2.658559561
47.2652	-2.660642862
47.2692	-2.648068666
47.2732	-2.650300741
47.2772	-2.655955315
47.2812	-2.645241499
47.2852	-2.644943714
47.2892	-2.654690504
47.2932	-2.644199848
47.2972	-2.639140368
47.3012	-2.65223527
47.3052	-2.650970459
47.3092	-2.642190933
47.3132	-2.653574467
47.3172	-2.657815456
47.3212	-2.656401873
47.3252	-2.674407244
47.3292	-2.681475639
47.3332	-2.669422388
47.3372	-2.671356678
47.3412	-2.678350687
47.3452	-2.66897583
47.3492	-2.670017481
47.3532	-2.681773186
47.3572	-2.675672054
47.3612	-2.675151348
47.3652	-2.68995738
47.3692	-2.686460495
47.3732	-2.680285215
47.3772	-2.694049597
47.3812	-2.696877003
47.3852	-2.687130213
47.3892	-2.695388794
47.3932	-2.697174549
47.3972	-2.683037996
47.4012	-2.684674978
47.4052	-2.687055826
47.4092	-2.672621727
47.4132	-2.668157339
47.4172	-2.676341772
47.4212	-2.666223049
47.4252	-2.659526825
47.4292	-2.66897583
47.4332	-2.659824371
47.4372	-2.648738384
47.4412	-2.659080267
47.4452	-2.658038616
47.4492	-2.645241261
47.4532	-2.652830362
47.4572	-2.652830362
47.4612	-2.636685133
47.4652	-2.63780117
47.4692	-2.645241261
47.4732	-2.634676218
47.4772	-2.634750605
47.4812	-2.647250175
47.4852	-2.635122538
47.4892	-2.633262396
47.4932	-2.641223669
47.4972	-2.639437914
47.5012	-2.63422966
47.5052	-2.649631023
47.5092	-2.655136824
47.5132	-2.650896072
47.5172	-2.662279606
47.5212	-2.665850878
47.5252	-2.649333477
47.5292	-2.651639938
47.5332	-2.656996965
47.5372	-2.64375329
47.5412	-2.642860413
47.5452	-2.655806541
47.5492	-2.650077581
47.5532	-2.64754796
47.5572	-2.662577152
47.5612	-2.662949324
47.5652	-2.659377813
47.5692	-2.678573847
47.5732	-2.678648233
47.5772	-2.671356678
47.5812	-2.680731535
47.5852	-2.687650919
47.5892	-2.681698799
47.5932	-2.690924644
47.5972	-2.701861858
47.6012	-2.693900824
47.6052	-2.698662758
47.6092	-2.713394403
47.6132	-2.702085257
47.6172	-2.699927568
47.6212	-2.711683035
47.6252	-2.711459875
47.6292	-2.708707094
47.6332	-2.721801996
47.6372	-2.722918034
47.6412	-2.71302247
47.6452	-2.721281052
47.6492	-2.724331617
47.6532	-2.711459875
47.6572	-2.718304873
47.6612	-2.726638079
47.6652	-2.715328932
47.6692	-2.709823132
47.6732	-2.712129593
47.6772	-2.695686579
47.6812	-2.685567856
47.6852	-2.696132898
47.6892	-2.686460495
47.6932	-2.678201914
47.6972	-2.69375205
47.7012	-2.694644928
47.7052	-2.688990355
47.7092	-2.69799304
47.7132	-2.698513746
47.7172	-2.681401253
47.7212	-2.684972525
47.7252	-2.694272757
47.7292	-2.683558941
47.7332	-2.681996346
47.7372	-2.690032005
47.7412	-2.679243565
47.7452	-2.677978516
47.7492	-2.695314407
47.7532	-2.697695494
47.7572	-2.694719315
47.7612	-2.710939169
47.7652	-2.714807987
47.7692	-2.707218885
47.7732	-2.718453884
47.7772	-2.720165014
47.7812	-2.704689264
47.7852	-2.705805302
47.7892	-2.712501526
47.7932	-2.704317331
47.7972	-2.710492611
47.8012	-2.729242086
47.8052	-2.72276926
47.8092	-2.713617563
47.8132	-2.722843647
47.8172	-2.717188835
47.8212	-2.708558321
47.8252	-2.715477705
47.8292	-2.709525347
47.8332	-2.69375205
47.8372	-2.697323322
47.8412	-2.700671434
47.8452	-2.683409929
47.8492	-2.685046911
47.8532	-2.687055826
47.8572	-2.674779415
47.8612	-2.678127527
47.8652	-2.69226408
47.8692	-2.689734221
47.8732	-2.685791016
47.8772	-2.697844267
47.8812	-2.689436674
47.8852	-2.676862478
47.8892	-2.686832666
47.8932	-2.687204599
47.8972	-2.680880308
47.9012	-2.691668749
47.9052	-2.700001955
47.9092	-2.694942474
47.9132	-2.705805302
47.9172	-2.71748662
47.9212	-2.70945096
47.9252	-2.710864782
47.9292	-2.72470355
47.9332	-2.715031385
47.9372	-2.712203979
47.9412	-2.722545862
47.9452	-2.71495676
47.9492	-2.704019547
47.9532	-2.710864782
47.9572	-2.709079027
47.9612	-2.695537806
47.9652	-2.70520997
47.9692	-2.711534262
47.9732	-2.700522661
47.9772	-2.709153414
47.9812	-2.718081713
47.9852	-2.708781481
47.9892	-2.708334923
47.9932	-2.716593742
47.9972	-2.705433369
48.0012	-2.700225115
48.0052	-2.71346879
48.0092	-2.710195065
48.0132	-2.707665443
48.0172	-2.727679729
48.0212	-2.735938549
48.0252	-2.738096237
48.0292	-2.760788918
48.0332	-2.779538631
48.0372	-2.781026602
48.0412	-2.795981646
48.0452	-2.814061403
48.0492	-2.811680555
48.0532	-2.824403524
48.0572	-2.84464097
48.0612	-2.84464097
48.0652	-2.845980167
48.0692	-2.863837004
48.0732	-2.865994692
48.0772	-2.864729881
48.0812	-2.882586479
48.0852	-2.886306524
48.0892	-2.880131245
48.0932	-2.893746853
48.0972	-2.900517464
48.1012	-2.890026808
48.1052	-2.898360014
48.1092	-2.906172276
48.1132	-2.891291618
48.1172	-2.887571573
48.1212	-2.893077374
48.1252	-2.882809639
48.1292	-2.876857519
48.1332	-2.8851161
48.1372	-2.875964642
48.1412	-2.86837554
48.1452	-2.881396055
48.1492	-2.887794733
48.1532	-2.88407445
48.1572	-2.894342184
48.1612	-2.897987843
48.1652	-2.885339499
48.1692	-2.887943506
48.1732	-2.89188695
48.1772	-2.877452612
48.1812	-2.872616529
48.1852	-2.879982471
48.1892	-2.867780209
48.1932	-2.863316059
48.1972	-2.876336575
48.2012	-2.872616529
48.2052	-2.865250587
48.2092	-2.876410961
48.2132	-2.87767601
48.2172	-2.870979548
48.2212	-2.880205631
48.2252	-2.881396055
48.2292	-2.865101814
48.2332	-2.863837004
48.2372	-2.867557049
48.2412	-2.855057478
48.2452	-2.85691762
48.2492	-2.866887569
48.2532	-2.862572193
48.2572	-2.863018513
48.2612	-2.87812233
48.2652	-2.879759312
48.2692	-2.876410961
48.2732	-2.892482042
48.2772	-2.897020578
48.2812	-2.887497187
48.2852	-2.89865756
48.2892	-2.906916142
48.2932	-2.89932704
48.2972	-2.904535294
48.3012	-2.909594774
48.3052	-2.897987843
48.3092	-2.89761591
48.3132	-2.910041094
48.3172	-2.902303219
48.3212	-2.89910388
48.3252	-2.912570953
48.3292	-2.909446001
48.3332	-2.902972937
48.3372	-2.9128685
48.3412	-2.911008358
48.3452	-2.900666475
48.3492	-2.908255577
48.3532	-2.91011548
48.3572	-2.898211002
48.3612	-2.901931286
48.3652	-2.91413331
48.3692	-2.905725718
48.3732	-2.909594774
48.3772	-2.919639111
48.3812	-2.911901236
48.3852	-2.911157131
48.3892	-2.920606375
48.3932	-2.913612604
48.3972	-2.898955107
48.4012	-2.904237747
48.4052	-2.899922371
48.4092	-2.888538837
48.4132	-2.898731947
48.4172	-2.906023502
48.4212	-2.896425486
48.4252	-2.902154446
48.4292	-2.907511473
48.4332	-2.896425486
48.4372	-2.896425486
48.4412	-2.905205011
48.4452	-2.89508605
48.4492	-2.890770912
48.4532	-2.903196096
48.4572	-2.897690296
48.4612	-2.892556429
48.4652	-2.906916142
48.4692	-2.909148216
48.4732	-2.90438652
48.4772	-2.917481422
48.4812	-2.92261529
48.4852	-2.913463593
48.4892	-2.914803028
48.4932	-2.922391891
48.4972	-2.912496328
48.5012	-2.917109489
48.5052	-2.933552504
48.5092	-2.930130005
48.5132	-2.931022882
48.5172	-2.944266558
48.5212	-2.941067219
48.5252	-2.932957172
48.5292	-2.942852736
48.5332	-2.939728022
48.5372	-2.92663312
48.5412	-2.93236208
48.5452	-2.93385005
48.5492	-2.920085669
48.5532	-2.922912836
48.5572	-2.928046703
48.5612	-2.917555809
48.5652	-2.921350479
48.5692	-2.934296608
48.5732	-2.928939581
48.5772	-2.92410326
48.5812	-2.930427551
48.5852	-2.91688633
48.5892	-2.898583174
48.5932	-2.899252653
48.5972	-2.891217232
48.6012	-2.876634359
48.6052	-2.884892941
48.6092	-2.885934591
48.6132	-2.874030113
48.6172	-2.874625444
48.6212	-2.881544828
48.6252	-2.868673086
48.6292	-2.8685987
48.6332	-2.876410961
48.6372	-2.866292238
48.6412	-2.863092899
48.6452	-2.875964642
48.6492	-2.877526999
48.6532	-2.874178886
48.6572	-2.890324354
48.6612	-2.892630816
48.6652	-2.885041714
48.6692	-2.897690296
48.6732	-2.908776283
48.6772	-2.908999443
48.6812	-2.922094345
48.6852	-2.938388586
48.6892	-2.93213892
48.6932	-2.938462973
48.6972	-2.952599525
48.7012	-2.949028254
48.7052	-2.944712877
48.7092	-2.958923817
48.7132	-2.953492403
48.7172	-2.949772358
48.7212	-2.961453438
48.7252	-2.961379051
48.7292	-2.950888395
48.7332	-2.957659006
48.7372	-2.963239193
48.7412	-2.953715563
48.7452	-2.954905987
48.7492	-2.957212687
48.7532	-2.941364765
48.7572	-2.93786788
48.7612	-2.946052074
48.7652	-2.938462973
48.7692	-2.931171656
48.7732	-2.938239813
48.7772	-2.929013968
48.7812	-2.916514158
48.7852	-2.923805714
48.7892	-2.923061609
48.7932	-2.910264254
48.7972	-2.923954487
48.8012	-2.926186562
48.8052	-2.919415951
48.8092	-2.923731327
48.8132	-2.928716183
48.8172	-2.914430857
48.8212	-2.908255577
48.8252	-2.915174961
48.8292	-2.907288313
48.8332	-2.906097889
48.8372	-2.921573639
48.8412	-2.918299913
48.8452	-2.910487652
48.8492	-2.921424866
48.8532	-2.922168732
48.8572	-2.914803028
48.8612	-2.924772978
48.8652	-2.929906845
48.8692	-2.919192791
48.8732	-2.920308828
48.8772	-2.922540903
48.8812	-2.901708126
48.8852	-2.898434401
48.8892	-2.904758453
48.8932	-2.896276712
48.8972	-2.891589165
48.9012	-2.898062229
48.9052	-2.890696526
48.9092	-2.877601624
48.9132	-2.887199402
48.9172	-2.884818554
48.9212	-2.872318983
48.9252	-2.879833698
48.9292	-2.881767988
48.9332	-2.870979786
48.9372	-2.872021198
48.9412	-2.875146151
48.9452	-2.861456156
48.9492	-2.860191345
48.9532	-2.87388134
48.9572	-2.873806953
48.9612	-2.881693602
48.9652	-2.900443316
48.9692	-2.896351099
48.9732	-2.884818554
48.9772	-2.890547514
48.9812	-2.886827469
48.9852	-2.878271103
48.9892	-2.88935709
48.9932	-2.897318363
48.9972	-2.886381149
49.0012	-2.89463973
49.0052	-2.903642416
49.0092	-2.894565344
49.0132	-2.892407656
49.0172	-2.89910388
49.0212	-2.894714117
49.0252	-2.898731947
49.0292	-2.918448687
49.0332	-2.921871185
49.0372	-2.913537979
49.0412	-2.922019958
49.0452	-2.917481422
49.0492	-2.909148216
49.0532	-2.921871185
49.0572	-2.928864956
49.0612	-2.921127081
49.0652	-2.931617975
49.0692	-2.943448067
49.0732	-2.935635805
49.0772	-2.938239813
49.0812	-2.9493258
49.0852	-2.942629576
49.0892	-2.940769434
49.0932	-2.95312047
49.0972	-2.949251413
49.1012	-2.940099955
49.1052	-2.947168112
49.1092	-2.940695047
49.1132	-2.923210382
49.1172	-2.924028873
49.1212	-2.924772978
49.1252	-2.911529303
49.1292	-2.913761377
49.1332	-2.916067839
49.1372	-2.899252653
49.1412	-2.899550438
49.1452	-2.910785198
49.1492	-2.903419256
49.1532	-2.901410341
49.1572	-2.91264534
49.1612	-2.906618595
49.1652	-2.902749777
49.1692	-2.913612366
49.1732	-2.912496328
49.1772	-2.900964022
49.1812	-2.911231518
49.1852	-2.9183743
49.1892	-2.909817934
49.1932	-2.918746233
49.1972	-2.927451372
49.2012	-2.918746233
49.2052	-2.920755148
49.2092	-2.932659626
49.2132	-2.925293684
49.2172	-2.920680761
49.2212	-2.931394815
49.2252	-2.923508167
49.2292	-2.917258263
49.2332	-2.928493023
49.2372	-2.927302599
49.2412	-2.917035103
49.2452	-2.924921751
49.2492	-2.92559123
49.2532	-2.911454678
49.2572	-2.912273169
49.2612	-2.916290998
49.2652	-2.901112795
49.2692	-2.895383835
49.2732	-2.90036869
49.2772	-2.886008978
49.2812	-2.880428791
49.2852	-2.888017893
49.2892	-2.877824783
49.2932	-2.86391139
49.2972	-2.869937897
49.3012	-2.868226767
49.3052	-2.859819174
49.3092	-2.866217852
49.3132	-2.865920305
49.3172	-2.848584414
49.3212	-2.853494883
49.3252	-2.86435771
49.3292	-2.859521627
49.3332	-2.865548372
49.3372	-2.875369549
49.3412	-2.865845919
49.3452	-2.85885191
49.3492	-2.865771532
49.3532	-2.856024742
49.3572	-2.844864368
49.3612	-2.850072384
49.3652	-2.848212481
49.3692	-2.838316917
49.3732	-2.849179745
49.3772	-2.854462147
49.3812	-2.845459461
49.3852	-2.854015827
49.3892	-2.864804268
49.3932	-2.859372854
49.3972	-2.863390684
49.4012	-2.876708746
49.4052	-2.864878654
49.4092	-2.857810259
49.4132	-2.863688231
49.4172	-2.857735872
49.4212	-2.855206251
49.4252	-2.872095823
49.4292	-2.878196716
49.4332	-2.872616529
49.4372	-2.888241053
49.4412	-2.896276712
49.4452	-2.887794733
49.4492	-2.88891077
49.4532	-2.888761997
49.4572	-2.873062849
49.4612	-2.867259502
49.4652	-2.872542143
49.4692	-2.856396675
49.4732	-2.845161915
49.4772	-2.852006912
49.4812	-2.840176821
49.4852	-2.827305079
49.4892	-2.832662106
49.4932	-2.825296402
49.4972	-2.813763857
49.5012	-2.814284563
49.5052	-2.810118198
49.5092	-2.790773392
49.5132	-2.792782307
49.5172	-2.802231312
49.5212	-2.792484522
49.5252	-2.792038202
49.5292	-2.804761171
49.5332	-2.796799898
49.5372	-2.801040888
49.5412	-2.817037582
49.5452	-2.81644249
49.5492	-2.813987017
49.5532	-2.82767725
49.5572	-2.828197956
49.5612	-2.817260742
49.5652	-2.826040268
49.5692	-2.827974796
49.5732	-2.815326214
49.5772	-2.81837678
49.5812	-2.818674326
49.5852	-2.806546688
49.5892	-2.807142019
49.5932	-2.819715977
49.5972	-2.809150934
49.6012	-2.803570747
49.6052	-2.812945366
49.6092	-2.80862999
49.6132	-2.800148249
49.6172	-2.810192585
49.6212	-2.802603483
49.6252	-2.785862684
49.6292	-2.788094759
49.6332	-2.782365799
49.6372	-2.758854628
49.6412	-2.756250381
49.6452	-2.757068872
49.6492	-2.741741896
49.6532	-2.742857933
49.6572	-2.74970293
49.6612	-2.733334303
49.6652	-2.722545862
49.6692	-2.724108458
49.6732	-2.710492611
49.6772	-2.691148043
49.6812	-2.692784786
49.6852	-2.67894578
49.6892	-2.65729475
49.6932	-2.65223527
49.6972	-2.643455744
49.7012	-2.622920513
49.7052	-2.620688438
49.7092	-2.621209145
49.7132	-2.60476613
49.7172	-2.602980614
49.7212	-2.618902683
49.7252	-2.610569715
49.7292	-2.602459669
49.7332	-2.607370377
49.7372	-2.594498634
49.7412	-2.58356142
49.7452	-2.594944954
49.7492	-2.59182024
49.7532	-2.584454298
49.7572	-2.595242739
49.7612	-2.604989529
49.7652	-2.596284389
49.7692	-2.604022264
49.7732	-2.613769054
49.7772	-2.607072592
49.7812	-2.613396883
49.7852	-2.629616737
49.7892	-2.62425971
49.7932	-2.623664618
49.7972	-2.637057066
49.8012	-2.629319191
49.8052	-2.61726594
49.8092	-2.623887777
49.8132	-2.624036551
49.8172	-2.616744995
49.8212	-2.627533436
49.8252	-2.633336782
49.8292	-2.624036551
49.8332	-2.636461735
49.8372	-2.644050837
49.8412	-2.627682209
49.8452	-2.621358156
49.8492	-2.625375748
49.8532	-2.614587307
49.8572	-2.606923819
49.8612	-2.613545656
49.8652	-2.603055
49.8692	-2.59226656
49.8732	-2.603650093
49.8772	-2.602608681
49.8812	-2.596581936
49.8852	-2.610569715
49.8892	-2.615182638
49.8932	-2.609081507
49.8972	-2.61726594
49.9012	-2.628203154
49.9052	-2.61853075
49.9092	-2.620242119
49.9132	-2.629467964
49.9172	-2.616968393
49.9212	-2.610718489
49.9252	-2.625152588
49.9292	-2.620390892
49.9332	-2.614959478
49.9372	-2.625152588
49.9412	-2.624631882
49.9452	-2.616819382
49.9492	-2.624706268
49.9532	-2.627235889
49.9572	-2.616224289
49.9612	-2.627682209
49.9652	-2.636461735
49.9692	-2.626640558
49.9732	-2.629319191
49.9772	-2.634601831
49.9812	-2.623441219
49.9852	-2.616001129
49.9892	-2.625003815
49.9932	-2.616819382
49.9972	-2.608337641
50.0012	-2.616373062
50.0052	-2.615703344
50.0092	-2.600822926
50.0132	-2.608263254
50.0172	-2.606105566
50.0212	-2.594870567
50.0252	-2.600822926
50.0292	-2.608337641
50.0332	-2.599334717
50.0372	-2.59732604
50.0412	-2.605063915
50.0452	-2.590257645
50.0492	-2.582668543
50.0532	-2.5920434
50.0572	-2.583487034
50.0612	-2.577460289
50.0652	-2.589364767
50.0692	-2.591299295
50.0732	-2.585495949
50.0772	-2.594870567
50.0812	-2.600004435
50.0852	-2.591969013
50.0892	-2.603129387
50.0932	-2.618456364
50.0972	-2.614215374
50.1012	-2.622622967
50.1052	-2.632964849
50.1092	-2.624185324
50.1132	-2.620465279
50.1172	-2.631253719
50.1212	-2.625822306
50.1252	-2.615777969
50.1292	-2.625003815
50.1332	-2.621506929
50.1372	-2.611016035
50.1412	-2.620018721
50.1452	-2.624334097
50.1492	-2.613099337
50.1532	-2.617563486
50.1572	-2.623366833
50.1612	-2.613843441
50.1652	-2.613322496
50.1692	-2.621209145
50.1732	-2.608560801
50.1772	-2.60350132
50.1812	-2.616968393
50.1852	-2.617414713
50.1892	-2.61473608
50.1932	-2.628575087
50.1972	-2.627459049
50.2012	-2.615852356
50.2052	-2.626640558
50.2092	-2.632890463
50.2132	-2.618828297
50.2172	-2.620985985
50.2212	-2.625226974
50.2252	-2.61704278
50.2292	-2.624185324
50.2332	-2.641372442
50.2372	-2.633411407
50.2412	-2.6285007
50.2452	-2.641074896
50.2492	-2.637131453
50.2532	-2.637131453
50.2572	-2.65201211
50.2612	-2.650970459
50.2652	-2.638842821
50.2692	-2.641074896
50.2732	-2.643009186
50.2772	-2.626417398
50.2812	-2.634378433
50.2852	-2.64650631
50.2892	-2.641595602
50.2932	-2.648812771
50.2972	-2.666074038
50.3012	-2.66347003
50.3052	-2.663841963
50.3092	-2.672621489
50.3132	-2.659601212
50.3172	-2.641744375
50.3212	-2.646655083
50.3252	-2.640405178
50.3292	-2.626789331
50.3332	-2.636164188
50.3372	-2.637726545
50.3412	-2.623962164
50.3452	-2.629542351
50.3492	-2.634824991
50.3532	-2.625747919
50.3572	-2.627905607
50.3612	-2.63847065
50.3652	-2.626491785
50.3692	-2.61853075
50.3732	-2.627533436
50.3772	-2.61897707
50.3812	-2.613099337
50.3852	-2.627087116
50.3892	-2.626640558
50.3932	-2.621283531
50.3972	-2.631774426
50.4012	-2.636982679
50.4052	-2.62827754
50.4092	-2.635569096
50.4132	-2.641074896
50.4172	-2.626863956
50.4212	-2.624110937
50.4252	-2.634601831
50.4292	-2.626714945
50.4332	-2.628798246
50.4372	-2.641595602
50.4412	-2.636982679
50.4452	-2.63378334
50.4492	-2.647845507
50.4532	-2.649556637
50.4572	-2.641446829
50.4612	-2.648961544
50.4652	-2.649184704
50.4692	-2.632890463
50.4732	-2.636536121
50.4772	-2.640256405
50.4812	-2.624780655
50.4852	-2.626268625
50.4892	-2.634973764
50.4932	-2.630212069
50.4972	-2.631402493
50.5012	-2.647696733
50.5052	-2.64353013
50.5092	-2.635866642
50.5132	-2.647398949
50.5172	-2.641967535
50.5212	-2.631923199
50.5252	-2.637057066
50.5292	-2.636387348
50.5332	-2.620837212
50.5372	-2.625896692
50.5412	-2.63229537
50.5452	-2.621655703
