time_sec	pepi_cmH20
41.18916	9.349806786
41.19316	9.557839394
41.19716	9.391413689
41.20116	9.245791435
41.20516	9.433020592
41.20916	9.349806786
41.21316	9.245791435
41.21716	9.349806786
41.22116	9.370610237
41.22516	9.183381081
41.22916	9.245791435
41.23316	9.391413689
41.23716	9.183381081
41.24116	9.224987984
41.24516	9.391413689
41.24916	9.287397385
41.25316	9.162578583
41.25716	9.329004288
41.26116	9.287397385
41.26516	9.183381081
41.26916	9.245791435
41.27316	9.287397385
41.27716	9.12097168
41.28116	9.287397385
41.28516	9.329004288
41.28916	9.141775131
41.29316	9.204184532
41.29716	9.287397385
41.30116	9.224987984
41.30516	9.183381081
41.30916	9.162578583
41.31316	9.12097168
41.31716	9.183381081
41.32116	9.266593933
41.32516	9.141775131
41.32916	9.058562279
41.33316	9.204184532
41.33716	9.12097168
41.34116	8.975349426
41.34516	9.183381081
41.34916	9.141775131
41.35316	8.892136574
41.35716	9.037758827
41.36116	9.141775131
41.36516	9.037758827
41.36916	8.975349426
41.37316	9.162578583
41.37716	9.204184532
41.38116	8.912939072
41.38516	9.058562279
41.38916	8.933742523
41.39316	8.850529671
41.39716	9.016955376
41.40116	8.892136574
41.40516	8.808923721
41.40916	8.975349426
41.41316	8.933742523
41.41716	8.871333122
41.42116	8.912939072
41.42516	8.871333122
41.42916	8.684103966
41.43316	8.808923721
41.43716	8.933742523
41.44116	8.767316818
41.44516	8.725709915
41.44916	9.037758827
41.45316	8.808923721
41.45716	8.746513367
41.46116	8.78812027
41.46516	8.829726219
41.46916	8.850529671
41.47316	8.746513367
41.47716	8.871333122
41.48116	8.704907417
41.48516	8.725709915
41.48916	8.767316818
41.49316	8.808923721
41.49716	8.704907417
41.50116	8.78812027
41.50516	8.704907417
41.50916	8.600891113
41.51316	8.746513367
41.51716	8.746513367
41.52116	8.704907417
41.52516	8.829726219
41.52916	8.78812027
41.53316	8.808923721
41.53716	8.684103966
41.54116	8.600891113
41.54516	8.663300514
41.54916	8.580087662
41.55316	8.746513367
41.55716	8.538481712
41.56116	8.663300514
41.56516	8.663300514
41.56916	8.767316818
41.57316	8.767316818
41.57716	8.704907417
41.58116	8.642497063
41.58516	8.642497063
41.58916	8.808923721
41.59316	8.725709915
41.59716	8.642497063
41.60116	8.746513367
41.60516	8.767316818
41.60916	8.78812027
41.61316	8.725709915
41.61716	8.850529671
41.62116	8.78812027
41.62516	8.829726219
41.62916	8.767316818
41.63316	8.78812027
41.63716	8.663300514
41.64116	8.829726219
41.64516	8.975349426
41.64916	8.684103966
41.65316	8.704907417
41.65716	8.746513367
41.66116	8.663300514
41.66516	8.746513367
41.66916	8.78812027
41.67316	8.538481712
41.67716	8.725709915
41.68116	8.850529671
41.68516	8.538481712
41.68916	8.684103966
41.69316	8.725709915
41.69716	8.600891113
41.70116	8.663300514
41.70516	8.704907417
41.70916	8.746513367
41.71316	8.704907417
41.71716	8.725709915
41.72116	8.704907417
41.72516	8.517678261
41.72916	8.725709915
41.73316	8.829726219
41.73716	8.517678261
41.74116	8.642497063
41.74516	8.808923721
41.74916	8.455267906
41.75316	8.600891113
41.75716	8.642497063
41.76116	8.663300514
41.76516	8.684103966
41.76916	8.704907417
41.77316	8.684103966
41.77716	8.496874809
41.78116	8.621694565
41.78516	8.600891113
41.78916	8.413661957
41.79316	8.663300514
41.79716	8.808923721
41.80116	8.455267906
41.80516	8.725709915
41.80916	8.55928421
41.81316	8.663300514
41.81716	8.580087662
41.82116	8.663300514
41.82516	8.538481712
41.82916	8.538481712
41.83316	8.767316818
41.83716	8.496874809
41.84116	8.434465408
41.84516	8.580087662
41.84916	8.600891113
41.85316	8.600891113
41.85716	8.455267906
41.86116	8.642497063
41.86516	8.476071358
41.86916	8.496874809
41.87316	8.621694565
41.87716	8.621694565
41.88116	8.455267906
41.88516	8.580087662
41.88916	8.621694565
41.89316	8.455267906
41.89716	8.621694565
41.90116	8.663300514
41.90516	8.413661957
41.90916	8.642497063
41.91316	8.684103966
41.91716	8.725709915
41.92116	8.725709915
41.92516	8.600891113
41.92916	8.496874809
41.93316	8.78812027
41.93716	8.704907417
41.94116	8.684103966
41.94516	8.55928421
41.94916	8.767316818
41.95316	8.684103966
41.95716	8.496874809
41.96116	8.746513367
41.96516	8.725709915
41.96916	8.725709915
41.97316	8.580087662
41.97716	8.642497063
41.98116	8.663300514
41.98516	8.725709915
41.98916	8.725709915
41.99316	8.663300514
41.99716	8.663300514
42.00116	8.892136574
42.00516	8.600891113
42.00916	8.767316818
42.01316	8.642497063
42.01716	8.746513367
42.02116	8.704907417
42.02516	8.684103966
42.02916	8.704907417
42.03316	8.767316818
42.03716	8.808923721
42.04116	8.829726219
42.04516	8.580087662
42.04916	8.829726219
42.05316	8.767316818
42.05716	8.954545975
42.06116	8.808923721
42.06516	9.016955376
42.06916	8.767316818
42.07316	8.871333122
42.07716	8.996151924
42.08116	8.912939072
42.08516	8.767316818
42.08916	9.037758827
42.09316	8.975349426
42.09716	8.746513367
42.10116	8.933742523
42.10516	9.079364777
42.10916	8.892136574
42.11316	9.016955376
42.11716	9.079364777
42.12116	8.829726219
42.12516	8.933742523
42.12916	9.141775131
42.13316	8.975349426
42.13716	9.079364777
42.14116	9.183381081
42.14516	9.12097168
42.14916	9.204184532
42.15316	9.287397385
42.15716	9.245791435
42.16116	9.308200836
42.16516	9.391413689
42.16916	9.474626541
42.17316	9.329004288
42.17716	9.41221714
42.18116	9.557839394
42.18516	9.557839394
42.18916	9.537035942
42.19316	9.703461647
42.19716	9.661855698
42.20116	9.807477951
42.20516	9.973903656
42.20916	9.807477951
42.21316	9.849084854
42.21716	10.16113281
42.22116	9.973903656
42.22516	9.953101158
42.22916	10.16113281
42.23316	10.18193626
42.23716	10.09872341
42.24116	10.28595257
42.24516	10.34836197
42.24916	10.22354317
42.25316	10.36916542
42.25716	10.49398518
42.26116	10.47318172
42.26516	10.49398518
42.26916	10.61880398
42.27316	10.57719803
42.27716	10.57719803
42.28116	10.86844254
42.28516	10.70201683
42.28916	10.70201683
42.29316	10.91004944
42.29716	10.97245884
42.30116	10.84764004
42.30516	11.05567169
42.30916	11.07647514
42.31316	10.97245884
42.31716	11.11808205
42.32116	11.3053112
42.32516	11.2220974
42.32916	11.24290085
42.33316	11.38852406
42.33716	11.28450775
42.34116	11.34691715
42.34516	11.49253941
42.34916	11.38852406
42.35316	11.49253941
42.35716	11.59655571
42.36116	11.53414631
42.36516	11.51334286
42.36916	11.65896606
42.37316	11.65896606
42.37716	11.57575321
42.38116	11.65896606
42.38516	11.72137547
42.38916	11.65896606
42.39316	11.67976856
42.39716	11.82539177
42.40116	11.82539177
42.40516	11.82539177
42.40916	11.99181747
42.41316	11.84619427
42.41716	11.90860462
42.42116	12.05422688
42.42516	11.97101402
42.42916	11.86699772
42.43316	12.03342342
42.43716	12.09583378
42.44116	11.82539177
42.44516	12.07503033
42.44916	12.07503033
42.45316	11.95021057
42.45716	12.05422688
42.46116	12.15824318
42.46516	11.99181747
42.46916	12.09583378
42.47316	12.19985008
42.47716	12.07503033
42.48116	12.11663628
42.48516	12.24145603
42.48916	12.22065258
42.49316	12.15824318
42.49716	12.24145603
42.50116	12.22065258
42.50516	12.26225948
42.50916	12.30386543
42.51316	12.34547234
42.51716	12.13743973
42.52116	12.26225948
42.52516	12.36627579
42.52916	12.30386543
42.53316	12.28306293
42.53716	12.32466888
42.54116	12.34547234
42.54516	12.19985008
42.54916	12.44948864
42.55316	12.38707829
42.55716	12.32466888
42.56116	12.47029209
42.56516	12.40788174
42.56916	12.30386543
42.57316	12.44948864
42.57716	12.44948864
42.58116	12.38707829
42.58516	12.44948864
42.58916	12.53270149
42.59316	12.42868519
42.59716	12.42868519
42.60116	12.53270149
42.60516	12.53270149
42.60916	12.40788174
42.61316	12.59511089
42.61716	12.53270149
42.62116	12.47029209
42.62516	12.6367178
42.62916	12.65752029
42.63316	12.51189804
42.63716	12.61591434
42.64116	12.71993065
42.64516	12.57430744
42.64916	12.61591434
42.65316	12.6991272
42.65716	12.57430744
42.66116	12.57430744
42.66516	12.71993065
42.66916	12.55350494
42.67316	12.59511089
42.67716	12.67832375
42.68116	12.6991272
42.68516	12.59511089
42.68916	12.6991272
42.69316	12.67832375
42.69716	12.53270149
42.70116	12.67832375
42.70516	12.61591434
42.70916	12.51189804
42.71316	12.57430744
42.71716	12.74073315
42.72116	12.55350494
42.72516	12.6367178
42.72916	12.61591434
42.73316	12.53270149
42.73716	12.55350494
42.74116	12.71993065
42.74516	12.65752029
42.74916	12.57430744
42.75316	12.61591434
42.75716	12.61591434
42.76116	12.53270149
42.76516	12.67832375
42.76916	12.71993065
42.77316	12.57430744
42.77716	12.57430744
42.78116	12.78234005
42.78516	12.6367178
42.78916	12.59511089
42.79316	12.71993065
42.79716	12.61591434
42.80116	12.53270149
42.80516	12.71993065
42.80916	12.67832375
42.81316	12.51189804
42.81716	12.61591434
42.82116	12.61591434
42.82516	12.55350494
42.82916	12.6991272
42.83316	12.65752029
42.83716	12.55350494
42.84116	12.6367178
42.84516	12.74073315
42.84916	12.51189804
42.85316	12.51189804
42.85716	12.65752029
42.86116	12.61591434
42.86516	12.61591434
42.86916	12.67832375
42.87316	12.65752029
42.87716	12.44948864
42.88116	12.65752029
42.88516	12.74073315
42.88916	12.57430744
42.89316	12.57430744
42.89716	12.65752029
42.90116	12.51189804
42.90516	12.55350494
42.90916	12.67832375
42.91316	12.53270149
42.91716	12.59511089
42.92116	12.6367178
42.92516	12.51189804
42.92916	12.38707829
42.93316	12.65752029
42.93716	12.47029209
42.94116	12.49109459
42.94516	12.47029209
42.94916	12.61591434
42.95316	12.38707829
42.95716	12.44948864
42.96116	12.47029209
42.96516	12.32466888
42.96916	12.49109459
42.97316	12.57430744
42.97716	12.44948864
42.98116	12.47029209
42.98516	12.53270149
42.98916	12.55350494
42.99316	12.49109459
42.99716	12.40788174
43.00116	12.49109459
43.00516	12.42868519
43.00916	12.49109459
43.01316	12.53270149
43.01716	12.38707829
43.02116	12.49109459
43.02516	12.44948864
43.02916	12.36627579
43.03316	12.44948864
43.03716	12.49109459
43.04116	12.32466888
43.04516	12.36627579
43.04916	12.53270149
43.05316	12.38707829
43.05716	12.40788174
43.06116	12.47029209
43.06516	12.40788174
43.06916	12.38707829
43.07316	12.53270149
43.07716	12.49109459
43.08116	12.32466888
43.08516	12.40788174
43.08916	12.42868519
43.09316	12.34547234
43.09716	12.40788174
43.10116	12.36627579
43.10516	12.36627579
43.10916	12.34547234
43.11316	12.42868519
43.11716	12.38707829
43.12116	12.26225948
43.12516	12.40788174
43.12916	12.36627579
43.13316	12.24145603
43.13716	12.40788174
43.14116	12.34547234
43.14516	12.24145603
43.14916	12.34547234
43.15316	12.40788174
43.15716	12.26225948
43.16116	12.30386543
43.16516	12.36627579
43.16916	12.28306293
43.17316	12.32466888
43.17716	12.42868519
43.18116	12.24145603
43.18516	12.24145603
43.18916	12.38707829
43.19316	12.32466888
43.19716	12.15824318
43.20116	12.40788174
43.20516	12.34547234
43.20916	12.17904663
43.21316	12.30386543
43.21716	12.34547234
43.22116	12.19985008
43.22516	12.19985008
43.22916	12.36627579
43.23316	12.22065258
43.23716	12.24145603
43.24116	12.36627579
43.24516	12.24145603
43.24916	12.24145603
43.25316	12.24145603
43.25716	12.32466888
43.26116	12.24145603
43.26516	12.24145603
43.26916	12.19985008
43.27316	12.19985008
43.27716	12.28306293
43.28116	12.24145603
43.28516	12.13743973
43.28916	12.17904663
43.29316	12.26225948
43.29716	12.19985008
43.30116	12.09583378
43.30516	12.22065258
43.30916	12.13743973
43.31316	12.07503033
43.31716	12.17904663
43.32116	12.13743973
43.32516	12.01262093
43.32916	12.24145603
43.33316	12.15824318
43.33716	12.01262093
43.34116	12.15824318
43.34516	12.17904663
43.34916	12.07503033
43.35316	12.09583378
43.35716	12.15824318
43.36116	12.09583378
43.36516	12.07503033
43.36916	12.15824318
43.37316	11.97101402
43.37716	12.01262093
43.38116	12.09583378
43.38516	12.13743973
43.38916	12.01262093
43.39316	12.13743973
43.39716	12.03342342
43.40116	11.90860462
43.40516	12.03342342
43.40916	12.11663628
43.41316	11.95021057
43.41716	11.99181747
43.42116	12.07503033
43.42516	11.90860462
43.42916	11.95021057
43.43316	12.01262093
43.43716	11.97101402
43.44116	11.99181747
43.44516	12.09583378
43.44916	12.03342342
43.45316	11.92940807
43.45716	12.01262093
43.46116	11.95021057
43.46516	11.84619427
43.46916	11.95021057
43.47316	11.97101402
43.47716	11.95021057
43.48116	11.95021057
43.48516	11.97101402
43.48916	11.84619427
43.49316	11.86699772
43.49716	11.97101402
43.50116	11.84619427
43.50516	11.76298141
43.50916	11.97101402
43.51316	11.90860462
43.51716	11.78378487
43.52116	11.97101402
43.52516	11.88780117
43.52916	11.76298141
43.53316	11.84619427
43.53716	11.86699772
43.54116	11.74217892
43.54516	11.76298141
43.54916	11.86699772
43.55316	11.76298141
43.55716	11.67976856
43.56116	11.84619427
43.56516	11.80458832
43.56916	11.76298141
43.57316	11.86699772
43.57716	11.70057201
43.58116	11.67976856
43.58516	11.76298141
43.58916	11.78378487
43.59316	11.72137547
43.59716	11.78378487
43.60116	11.78378487
43.60516	11.59655571
43.60916	11.74217892
43.61316	11.80458832
43.61716	11.61735916
43.62116	11.63816261
43.62516	11.78378487
43.62916	11.67976856
43.63316	11.67976856
43.63716	11.80458832
43.64116	11.70057201
43.64516	11.72137547
43.64916	11.76298141
43.65316	11.76298141
43.65716	11.70057201
43.66116	11.70057201
43.66516	11.76298141
43.66916	11.61735916
43.67316	11.63816261
43.67716	11.82539177
43.68116	11.67976856
43.68516	11.74217892
43.68916	11.80458832
43.69316	11.63816261
43.69716	11.63816261
43.70116	11.80458832
43.70516	11.72137547
43.70916	11.55494976
43.71316	11.67976856
43.71716	11.61735916
43.72116	11.55494976
43.72516	11.57575321
43.72916	11.57575321
43.73316	11.40932655
43.73716	11.55494976
43.74116	11.65896606
43.74516	11.45093346
43.74916	11.45093346
43.75316	11.49253941
43.75716	11.3261137
43.76116	11.43013
43.76516	11.45093346
43.76916	11.49253941
43.77316	11.3053112
43.77716	11.49253941
43.78116	11.45093346
43.78516	11.38852406
43.78916	11.51334286
43.79316	11.47173691
43.79716	11.3261137
43.80116	11.43013
43.80516	11.59655571
43.80916	11.38852406
43.81316	11.45093346
43.81716	11.51334286
43.82116	11.43013
43.82516	11.49253941
43.82916	11.59655571
43.83316	11.45093346
43.83716	11.43013
43.84116	11.47173691
43.84516	11.43013
43.84916	11.40932655
43.85316	11.47173691
43.85716	11.53414631
43.86116	11.3261137
43.86516	11.47173691
43.86916	11.57575321
43.87316	11.40932655
43.87716	11.51334286
43.88116	11.55494976
43.88516	11.43013
43.88916	11.43013
43.89316	11.51334286
43.89716	11.45093346
43.90116	11.3677206
43.90516	11.55494976
43.90916	11.51334286
43.91316	11.34691715
43.91716	11.53414631
43.92116	11.55494976
43.92516	11.38852406
43.92916	11.45093346
43.93316	11.51334286
43.93716	11.34691715
43.94116	11.51334286
43.94516	11.49253941
43.94916	11.3677206
43.95316	11.28450775
43.95716	11.49253941
43.96116	11.43013
43.96516	11.34691715
43.96916	11.43013
43.97316	11.47173691
43.97716	11.28450775
43.98116	11.45093346
43.98516	11.47173691
43.98916	11.2220974
43.99316	11.53414631
43.99716	11.45093346
44.00116	11.3053112
44.00516	11.38852406
44.00916	11.51334286
44.01316	11.2637043
44.01716	11.3053112
44.02116	11.40932655
44.02516	11.3677206
44.02916	11.3261137
44.03316	11.3261137
44.03716	11.43013
44.04116	11.2012949
44.04516	11.34691715
44.04916	11.3677206
44.05316	11.2012949
44.05716	11.38852406
44.06116	11.45093346
44.06516	11.34691715
44.06916	11.3261137
44.07316	11.47173691
44.07716	11.34691715
44.08116	11.24290085
44.08516	11.40932655
44.08916	11.3053112
44.09316	11.2012949
44.09716	11.3677206
44.10116	11.38852406
44.10516	11.24290085
44.10916	11.3677206
44.11316	11.3053112
44.11716	11.18049145
44.12116	11.24290085
44.12516	11.34691715
44.12916	11.2012949
44.13316	11.159688
44.13716	11.3053112
44.14116	11.13888454
44.14516	11.18049145
44.14916	11.3053112
44.15316	11.2220974
44.15716	11.159688
44.16116	11.2220974
44.16516	11.18049145
44.16916	10.93085289
44.17316	11.07647514
44.17716	11.03486919
44.18116	10.91004944
44.18516	10.97245884
44.18916	11.03486919
44.19316	10.91004944
44.19716	10.93085289
44.20116	10.99326229
44.20516	10.72282028
44.20916	10.72282028
44.21316	10.82683659
44.21716	10.84764004
44.22116	10.66041088
44.22516	10.84764004
44.22916	10.74362373
44.23316	10.55639458
44.23716	10.72282028
44.24116	10.70201683
44.24516	10.47318172
44.24916	10.53559113
44.25316	10.63960743
44.25716	10.53559113
44.26116	10.47318172
44.26516	10.63960743
44.26916	10.43157482
44.27316	10.26514912
44.27716	10.57719803
44.28116	10.43157482
44.28516	10.24434566
44.28916	10.36916542
44.29316	10.36916542
44.29716	10.16113281
44.30116	10.30675602
44.30516	10.34836197
44.30916	10.11952686
44.31316	10.09872341
44.31716	10.24434566
44.32116	10.03631401
44.32516	10.07791996
44.32916	10.11952686
44.33316	9.973903656
44.33716	9.932297707
44.34116	10.09872341
44.34516	10.05711746
44.34916	9.869888306
44.35316	9.932297707
44.35716	9.953101158
44.36116	9.849084854
44.36516	9.932297707
44.36916	9.911494255
44.37316	9.807477951
44.37716	9.807477951
44.38116	9.807477951
44.38516	9.724265099
44.38916	9.578642845
44.39316	9.849084854
44.39716	9.641052246
44.40116	9.578642845
44.40516	9.74506855
44.40916	9.641052246
44.41316	9.537035942
44.41716	9.599446297
44.42116	9.599446297
44.42516	9.516233444
44.42916	9.391413689
44.43316	9.537035942
44.43716	9.41221714
44.44116	9.433020592
44.44516	9.45382309
44.44916	9.329004288
44.45316	9.287397385
44.45716	9.495429993
44.46116	9.349806786
44.46516	9.245791435
44.46916	9.349806786
44.47316	9.183381081
44.47716	9.162578583
44.48116	9.266593933
44.48516	9.287397385
44.48916	9.245791435
44.49316	9.12097168
44.49716	9.266593933
44.50116	9.079364777
44.50516	9.016955376
44.50916	9.183381081
44.51316	9.058562279
44.51716	9.016955376
44.52116	9.016955376
44.52516	9.100168228
44.52916	8.933742523
44.53316	8.996151924
44.53716	9.183381081
44.54116	8.954545975
44.54516	9.037758827
44.54916	8.933742523
44.55316	8.829726219
44.55716	8.871333122
44.56116	8.933742523
44.56516	8.912939072
44.56916	8.829726219
44.57316	8.933742523
44.57716	8.892136574
44.58116	8.746513367
44.58516	8.892136574
44.58916	8.954545975
44.59316	8.746513367
44.59716	8.829726219
44.60116	8.912939072
44.60516	8.704907417
44.60916	8.642497063
44.61316	8.746513367
44.61716	8.767316818
44.62116	8.538481712
44.62516	8.642497063
44.62916	8.538481712
44.63316	8.496874809
44.63716	8.580087662
44.64116	8.600891113
44.64516	8.538481712
44.64916	8.517678261
44.65316	8.413661957
44.65716	8.496874809
44.66116	8.413661957
44.66516	8.351252556
44.66916	8.268039703
44.67316	8.476071358
44.67716	8.538481712
44.68116	8.351252556
44.68516	8.184825897
44.68916	8.476071358
44.69316	8.330449104
44.69716	8.143219948
44.70116	8.476071358
44.70516	8.2264328
44.70916	8.372055054
44.71316	8.268039703
44.71716	8.351252556
44.72116	8.2264328
44.72516	8.351252556
44.72916	8.372055054
44.73316	8.080810547
44.73716	8.247236252
44.74116	8.268039703
44.74516	8.143219948
44.74916	8.164023399
44.75316	8.205629349
44.75716	7.872777939
44.76116	8.122416496
44.76516	8.184825897
44.76916	8.039203644
44.77316	8.101613045
44.77716	8.2264328
44.78116	8.080810547
44.78516	7.955990791
44.78916	8.164023399
44.79316	8.184825897
44.79716	7.976794243
44.80116	7.976794243
44.80516	8.060007095
44.80916	8.018400192
44.81316	7.935187817
44.81716	8.039203644
44.82116	7.935187817
44.82516	7.955990791
44.82916	7.914384365
44.83316	7.74795866
44.83716	7.914384365
44.84116	8.018400192
44.84516	7.893580914
44.84916	7.74795866
44.85316	7.810368061
44.85716	7.976794243
44.86116	7.727155209
44.86516	7.727155209
44.86916	7.893580914
44.87316	7.727155209
44.87716	7.519123077
44.88116	7.831171513
44.88516	7.477516651
44.88916	7.768761635
44.89316	7.706352234
44.89716	7.706352234
44.90116	7.539926052
44.90516	7.914384365
44.90916	7.851974487
44.91316	7.768761635
44.91716	7.955990791
44.92116	7.810368061
44.92516	7.831171513
44.92916	7.768761635
44.93316	7.831171513
44.93716	7.706352234
44.94116	7.831171513
44.94516	7.664745808
44.94916	7.872777939
44.95316	7.831171513
44.95716	7.851974487
44.96116	7.74795866
44.96516	7.706352234
44.96916	7.935187817
44.97316	7.789565086
44.97716	7.581532478
44.98116	7.789565086
44.98516	7.685548782
44.98916	7.623139381
44.99316	7.706352234
44.99716	7.664745808
45.00116	7.643942356
45.00516	7.623139381
45.00916	7.60233593
45.01316	7.60233593
45.01716	7.477516651
45.02116	7.664745808
45.02516	7.4567132
45.02916	7.519123077
45.03316	7.623139381
45.03716	7.643942356
45.04116	7.539926052
45.04516	7.643942356
45.04916	7.560729504
45.05316	7.373500347
45.05716	7.623139381
45.06116	7.560729504
45.06516	7.4567132
45.06916	7.539926052
45.07316	7.477516651
45.07716	7.664745808
45.08116	7.560729504
45.08516	7.727155209
45.08916	7.623139381
45.09316	7.581532478
45.09716	7.872777939
45.10116	7.664745808
45.10516	7.623139381
45.10916	7.810368061
45.11316	7.789565086
45.11716	7.519123077
45.12116	7.560729504
45.12516	7.664745808
45.12916	7.539926052
45.13316	7.498319626
45.13716	7.789565086
45.14116	7.581532478
45.14516	7.623139381
45.14916	7.664745808
45.15316	7.643942356
45.15716	7.581532478
45.16116	7.706352234
45.16516	7.74795866
45.16916	7.539926052
45.17316	7.519123077
45.17716	7.352697372
45.18116	7.581532478
45.18516	7.519123077
45.18916	7.581532478
45.19316	7.643942356
45.19716	7.560729504
45.20116	7.623139381
45.20516	7.664745808
45.20916	7.519123077
45.21316	7.706352234
45.21716	7.685548782
45.22116	7.560729504
45.22516	7.768761635
45.22916	7.664745808
45.23316	7.498319626
45.23716	7.706352234
45.24116	7.581532478
45.24516	7.60233593
45.24916	7.685548782
45.25316	7.74795866
45.25716	7.623139381
45.26116	7.4567132
45.26516	7.643942356
45.26916	7.560729504
45.27316	7.60233593
45.27716	7.623139381
45.28116	7.706352234
45.28516	7.394303799
45.28916	7.789565086
45.29316	7.685548782
45.29716	7.727155209
45.30116	7.706352234
45.30516	7.789565086
45.30916	7.581532478
45.31316	7.706352234
45.31716	7.685548782
45.32116	7.872777939
45.32516	7.727155209
45.32916	7.831171513
45.33316	7.706352234
45.33716	7.768761635
45.34116	7.74795866
45.34516	7.789565086
45.34916	7.872777939
45.35316	7.914384365
45.35716	8.080810547
45.36116	7.935187817
45.36516	7.935187817
45.36916	8.080810547
45.37316	7.893580914
45.37716	7.976794243
45.38116	8.143219948
45.38516	8.184825897
45.38916	8.101613045
45.39316	8.060007095
45.39716	8.184825897
45.40116	8.080810547
45.40516	8.2264328
45.40916	8.164023399
45.41316	8.268039703
45.41716	8.288842201
45.42116	8.288842201
45.42516	8.205629349
45.42916	8.496874809
45.43316	8.476071358
45.43716	8.372055054
45.44116	8.476071358
45.44516	8.580087662
45.44916	8.517678261
45.45316	8.600891113
45.45716	8.850529671
45.46116	8.725709915
45.46516	8.725709915
45.46916	8.808923721
45.47316	8.808923721
45.47716	8.808923721
45.48116	8.829726219
45.48516	8.933742523
45.48916	8.954545975
45.49316	9.016955376
45.49716	9.12097168
45.50116	8.996151924
45.50516	9.224987984
45.50916	9.245791435
45.51316	9.183381081
45.51716	9.308200836
45.52116	9.41221714
45.52516	9.329004288
45.52916	9.370610237
45.53316	9.516233444
45.53716	9.537035942
45.54116	9.620248795
45.54516	9.724265099
45.54916	9.682659149
45.55316	9.661855698
45.55716	9.807477951
45.56116	9.849084854
45.56516	9.828281403
45.56916	9.890690804
45.57316	9.994707108
45.57716	9.973903656
45.58116	10.07791996
45.58516	10.11952686
45.58916	10.07791996
45.59316	10.16113281
45.59716	10.30675602
45.60116	10.18193626
45.60516	10.22354317
45.60916	10.43157482
45.61316	10.30675602
45.61716	10.32755852
45.62116	10.55639458
45.62516	10.47318172
45.62916	10.51478767
45.63316	10.63960743
45.63716	10.68121433
45.64116	10.55639458
45.64516	10.78522968
45.64916	10.78522968
45.65316	10.68121433
45.65716	10.76442719
45.66116	10.86844254
45.66516	10.82683659
45.66916	10.84764004
45.67316	10.93085289
45.67716	10.99326229
45.68116	10.86844254
45.68516	11.09727859
45.68916	10.97245884
45.69316	10.95165634
45.69716	11.07647514
45.70116	11.03486919
45.70516	11.01406574
45.70916	11.09727859
45.71316	11.159688
45.71716	11.11808205
45.72116	11.159688
45.72516	11.2012949
45.72916	11.18049145
45.73316	11.2220974
45.73716	11.2637043
45.74116	11.2220974
45.74516	11.2012949
45.74916	11.34691715
45.75316	11.34691715
45.75716	11.3053112
45.76116	11.3677206
45.76516	11.34691715
45.76916	11.3261137
45.77316	11.40932655
45.77716	11.49253941
45.78116	11.3677206
45.78516	11.45093346
45.78916	11.59655571
45.79316	11.43013
45.79716	11.43013
45.80116	11.65896606
45.80516	11.57575321
45.80916	11.49253941
45.81316	11.65896606
45.81716	11.61735916
45.82116	11.45093346
45.82516	11.65896606
45.82916	11.72137547
45.83316	11.57575321
45.83716	11.72137547
45.84116	11.74217892
45.84516	11.59655571
45.84916	11.70057201
45.85316	11.76298141
45.85716	11.63816261
45.86116	11.67976856
45.86516	11.76298141
45.86916	11.67976856
45.87316	11.67976856
45.87716	11.76298141
45.88116	11.70057201
45.88516	11.70057201
45.88916	11.78378487
45.89316	11.80458832
45.89716	11.72137547
45.90116	11.82539177
45.90516	11.80458832
45.90916	11.76298141
45.91316	11.82539177
45.91716	11.88780117
45.92116	11.74217892
45.92516	11.70057201
45.92916	11.82539177
45.93316	11.78378487
45.93716	11.70057201
45.94116	11.90860462
45.94516	11.88780117
45.94916	11.76298141
45.95316	11.90860462
45.95716	11.90860462
45.96116	11.74217892
45.96516	11.88780117
45.96916	11.90860462
45.97316	11.74217892
45.97716	11.90860462
45.98116	11.99181747
45.98516	11.82539177
45.98916	11.88780117
45.99316	11.95021057
45.99716	11.92940807
46.00116	11.84619427
46.00516	11.90860462
46.00916	11.88780117
46.01316	11.84619427
46.01716	11.97101402
46.02116	11.92940807
46.02516	11.86699772
46.02916	11.99181747
46.03316	11.95021057
46.03716	11.92940807
46.04116	11.95021057
46.04516	12.09583378
46.04916	11.82539177
46.05316	11.84619427
46.05716	12.05422688
46.06116	11.97101402
46.06516	11.90860462
46.06916	12.05422688
46.07316	11.99181747
46.07716	11.95021057
46.08116	12.09583378
46.08516	12.11663628
46.08916	11.90860462
46.09316	12.03342342
46.09716	12.05422688
46.10116	11.97101402
46.10516	12.05422688
46.10916	12.07503033
46.11316	11.92940807
46.11716	11.99181747
46.12116	12.11663628
46.12516	11.99181747
46.12916	11.97101402
46.13316	12.09583378
46.13716	12.09583378
46.14116	11.92940807
46.14516	12.09583378
46.14916	12.13743973
46.15316	11.97101402
46.15716	12.09583378
46.16116	12.17904663
46.16516	12.03342342
46.16916	12.05422688
46.17316	12.11663628
46.17716	12.07503033
46.18116	12.01262093
46.18516	12.13743973
46.18916	12.11663628
46.19316	12.05422688
46.19716	12.22065258
46.20116	12.15824318
46.20516	12.05422688
46.20916	12.24145603
46.21316	12.19985008
46.21716	12.11663628
46.22116	12.19985008
46.22516	12.15824318
46.22916	12.13743973
46.23316	12.22065258
46.23716	12.32466888
46.24116	12.17904663
46.24516	12.22065258
46.24916	12.30386543
46.25316	12.13743973
46.25716	12.13743973
46.26116	12.26225948
46.26516	12.24145603
46.26916	12.11663628
46.27316	12.28306293
